REVERB,,,,,,,,,,,,,,,,,,
Instrument,Defaults,Levels,Tuning,Pitch,PitchEnv,Reverb,ModAttack,ModDecay,ModSustain,ModRelease,AmpAttack,AmpSustain,AmpDecay,AmpRelease,FilterType,FilterCutoff,FilterEnvAmount,FilterResonance
Mariana,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MoodFood,0.136000007390976,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Moon,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MotherShip,0.194593757390976,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Mumbler,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Natural One,0.343999981880188,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Noisy,0.110624998807907,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Nova,0.001000000047497,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Nth Degree,0.343999981880188,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Octavo,0,0,0,0,0,0.855374991893768,0,0,0,0,0,0,0,0,0,0,0,0
Ocular,0.136000007390976,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Orange,0.052843749523163,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Overtoner,0.34799998998642,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PFunker,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Palm Distortion,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Palm Fuzz,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Palm Pick,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Palm Reader,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Patched,0.136000007390976,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Picked,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Plume,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Pole,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Popsicle,0.065828122198582,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Prey,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
Purple,0.075249999761582,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Purr,0.17568750679493,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Quake,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
RandoMod,0.064000003039837,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Razzz,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sci Fi Bass,0.162515625357628,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Seeker,0.061468750238419,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Serious Face,0.127046868205071,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sharp,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Shiner,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Shorter,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Shouter,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Slappp,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Slicer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Slider,0.110624998807907,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SlowLog,0.064000003039837,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Smokey,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Smooth,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Square,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
StabJab,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Stand,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sting Damped,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sting Fungur,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Strike,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sub Lab,0.407999992370606,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sub Sub,0.407999992370606,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Suffer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Superbuzz,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Superfuzz,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Superlow,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Swerve,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tangle Elec,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Temple,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Ting,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
To The Point,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Truth,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tunnel,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UnderRider,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UnderTone,0.064000003039837,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Underbelly,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Up Rite,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UpUnder,0.136000007390976,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Upper Level,0.407999992370606,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Volcanic,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Waldo,0.295593738555908,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Warm Sat,0.407999992370606,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Wasp,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Wheezy Reed,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Wheres,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Whoa,0.116781249642372,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Wiccan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Wristband,0.040218748152256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Xmod,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Yow,0.428000003099441,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Zitherene,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
