Instrument,Defaults,Levels,Tuning,Pitch,PitchEnv,Reverb,ModAttack,ModDecay,ModSustain,ModRelease,AmpAttack,AmpSustain,AmpDecay,AmpRelease,FilterType,FilterCutoff,FilterEnvAmount,FilterResonance
Eclipse,0.8412290215492249,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elfin,0.5066719055175781,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ennio,0.890625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eucalyptus,0.890625,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Exo,0.7844633460044861,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eye,0.8861039876937866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairy Dust,0.8438437581062317,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fanhumm,0.9207184910774231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Final,0.5748593807220459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finalised,0.938671886920929,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flare,0.8632810115814209,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fludde,0.5036093592643738,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flutter,0.8567184805870056,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Fluzzy,0.7040466070175171,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Free Lunch,0.5748593807220459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fresco,0.890625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frog Prince,0.5748593807220459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Full,0.7015469074249268,0.6321250200271606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fury Drone,0.9701406359672546,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gather,0.8547655940055847,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Giraffe,0.8467812538146973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glassical,0.7040466070175171,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Glock,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gnomes,0.8467812538146973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gnomey,0.7488124966621399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grainy,0.5748593807220459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gritter,0.9161562323570251,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Growl,0.8923749923706055,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harmonic,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harmonix,0.5748593807220459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harpoon,0.8547655940055847,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haunted,0.890625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heaven Sent,0.8291559815406799,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HiLo,0.8417500257492065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
High,0.8923749923706055,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Higher Power,0.8331559896469116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holons,0.943484365940094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hoof,0.8861039876937866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hook,0.8861039876937866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hopes,0.8861039876937866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ice Cube,0.5748593807220459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceman,0.890625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jace,0.890625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaw,0.8861039876937866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justme,0.859375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keys,0.5758281350135803,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kick,0.8645423650741577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kino,0.4985468685626984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Knife,0.8861039876937866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyoto,0.8211560249328613,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Landed,0.8547655940055847,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lathe,0.8602343797683716,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Launch,0.7780935168266296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leap,0.7826972007751465,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leash,0.8861039876937866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leather,0.890625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Levy,0.890625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lichen,0.5025311708450317,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liedertafel,0.8871718645095825,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lift,0.8283219933509827,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lifting,0.8177341222763062,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Lightray,0.9410312175750732,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Listen,0.8879353404045105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Bell,0.8417500257492065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Looped,0.8923749923706055,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lords Keys,0.890625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low,0.8923749923706055,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MagicGuitar,0.8530156016349792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Majest,0.7040466070175171,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Major,0.5748593807220459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Major Perc,0.8417500257492065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malogre,0.2662497460842133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mansion,0.890625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marim,0.8417500257492065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mating Call,0.5748593807220459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matter,0.8331559896469116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Me Three,0.9289218783378601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mello Bell,0.8417500257492065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mellower,0.8291559815406799,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minor,0.5748593807220459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minor Perc,0.8417500257492065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mister Gnomer,0.4959843754768372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monolead,0.8331559896469116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MusicBoxer,0.7202031016349792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHK Harp,0.9122344255447388,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Naive,0.9297500252723694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nebula,0.8632810115814209,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Nobleman,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nose,0.8861039876937866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Odd Potion,0.890625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OldSkooled,0.8122031092643738,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Opener,0.8417500257492065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange Blip,0.890625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oregon,0.8871718645095825,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OrganCrackle,0.8368281126022339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Organica,0.8891559839248657,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orion,0.890625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oscar,0.8020312190055847,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oscilloplex,0.5748593807220459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Owpanstrum,0.5748593807220459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pad,0.8923749923706055,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pagan,0.890625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palm,0.5748593807220459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pantastic,0.8291559815406799,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Perco,0.6762031316757202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Persist,0.5738797187805176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Petals,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pianabot,0.8828120231628418,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Piano Grain,0.8907500505447388,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PianoFrame,0.8240000009536743,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pick,0.7311562299728394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Piggy,0.5039687156677246,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizzikatto,0.5748593807220459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plaintive,0.4956875145435333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plane,0.8129639029502869,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PlikPluk,0.8835312724113464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plucks,0.5748593807220459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polarsaw,0.8331559896469116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prayer,0.890625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Probe,0.5748593807220459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Projector,0.5748593807220459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Protect,0.8282889723777771,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulsar,0.8861039876937866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Punch,0.9237449169158936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purist,0.9188905954360962,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raezobow,0.5748593807220459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RawWave,0.6882031559944153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rayshine,0.8518906235694885,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reduce,0.7395610809326172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reed,0.5748593807220459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reflector,0.5748593807220459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Resodance,0.5748593807220459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reveal,0.890625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rings,0.845046877861023,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Rise,0.7104302644729614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robowah,0.7647340893745422,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Rosebud,0.8267343640327454,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rotator,0.7015469074249268,0.6321250200271606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saphron & Mint,0.4982187449932098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scatter,0.8331559896469116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Schohrty,0.5748593807220459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Selectaaa,0.8291559815406799,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sevenths,0.7352187633514404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shift Down,0.6863594055175781,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shift Up,0.6863594055175781,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shimmer,0.5748593807220459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shiny,0.8417500257492065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Short,0.8923749923706055,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shots,0.8417500257492065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shrift,0.864859402179718,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Silverlake,0.890625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Silverlines,0.8467812538146973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SimpleDist,0.6922031044960022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sine Out,0.8291559815406799,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SineSquare,0.7282031178474426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singe,0.8199840784072876,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Skratschy,0.5748593807220459,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Sky Boarder,0.8331559896469116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slap,0.8645423650741577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Small Doors,0.7040466070175171,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Smampsh,0.7040466070175171,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Smashing,0.7000312209129333,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Snatcher,0.9289218783378601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sparkle,0.7212292551994324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spector,0.890625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spire,0.5395807027816772,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spooksss,0.7282031178474426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spring,0.8554689884185791,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Stellar Voices,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sternum,0.8861039876937866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stick,0.5748593807220459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Straight,0.8923749923706055,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strait,0.8476560115814209,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Strides,0.890625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Striker,0.5748593807220459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strings,0.5748593807220459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strip,0.7851560115814209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SubClunn,0.831250011920929,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Surface,0.5748593807220459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzztain,0.5748593807220459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swarsh,0.7040466070175171,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Swiper,0.5748593807220459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Synth,0.5748593807220459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tail,0.8861039876937866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tape,0.8331559896469116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terraform,0.7500414848327637,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thoughts,0.8467812538146973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ThreeTone,0.708203136920929,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thymestratch,0.5748593807220459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tongue,0.5748593807220459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Touch,0.6421686410903931,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transmute,0.890625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tromper,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tronic,0.890625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuning Fork,0.5205156803131104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UnderWater,0.6882030963897705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unicornu,0.8871718645095825,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Untuned,0.8331559896469116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Up,0.8923749923706055,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vaan,0.8331559896469116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Villa,0.890625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VintageWave,0.7282031178474426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wait,0.635238766670227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wave,0.8923749923706055,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waver,0.9049757719039917,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waverer,0.8547655940055847,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waverest,0.5748593807220459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whammy,0.6863594055175781,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willow Mallet,0.890625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wind,0.5748593807220459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wing,0.8861039876937866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wisstly,0.5748593807220459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wooden,0.8417500257492065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wooden Shack,0.5748593807220459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Woodsprite,0.5007343292236328,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wormhole,0.5748593807220459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xyloh,0.8417500257492065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yellow Nylon,0.7890312671661377,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yuunisun,0.5748593807220459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zap,0.8923749923706055,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zeeth,0.918749988079071,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zipi,0.890625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
