Instrument,Defaults,Levels,Tuning,Pitch,PitchEnv,Reverb,ModAttack,ModDecay,ModSustain,ModRelease,AmpAttack,AmpSustain,AmpDecay,AmpRelease,FilterType,FilterCutoff,FilterEnvAmount,FilterResonance
Pianabot,0.3046880066394806,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Piano Grain,0.2434062510728836,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PianoFrame,0.04992187395691872,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Pick,0.3545624911785126,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Piggy,0.07109375298023224,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Pizzikatto,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Plaintive,0.1659843772649765,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Plane,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PlikPluk,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Plucks,0.1542499959468842,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Polarsaw,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Prayer,0.2432031184434891,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Probe,0.2415312528610229,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Projector,0.3768593668937683,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Protect,0.4427748918533325,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Pulsar,0.3242189884185791,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Punch,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Purist,0.1530619859695435,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Raezobow,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
RawWave,0.5239999890327454,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Rayshine,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Reduce,0.1755660474300385,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Reed,0.3133437633514404,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Reflector,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Resodance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Reveal,0.1865463703870773,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Rings,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
Rise,0.1201904863119125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Robowah,0.04992187395691872,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Rosebud,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Rotator,0.1152187511324883,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Saphron & Mint,0.5004374980926514,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Scatter,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Schohrty,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Selectaaa,0.7239999771118164,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sevenths,0.6639999747276306,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Shift Down,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Shift Up,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Shimmer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Shiny,0.4720000028610229,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Short,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Shots,0.6079999804496765,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Shrift,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Silverlake,0.1721874922513962,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Silverlines,0.3341250121593475,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SimpleDist,0.2160000056028366,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sine Out,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SineSquare,0.5682031512260437,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Singe,0.0671093761920929,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
Skratschy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
Sky Boarder,0.2160000056028366,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Slap,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Small Doors,0.0671093761920929,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
Smampsh,0.01809374988079071,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Smashing,0.289187490940094,0,0,0,0,0.8187812566757202,0,0,0,0,0,0,0,0,1,0,0,0
Snatcher,0.08100000023841858,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sparkle,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Spector,0.3515619933605194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Spire,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Spooksss,0.3519999980926514,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Spring,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
Stellar Voices,0.2434062510728836,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sternum,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Stick,0.2359218597412109,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Straight,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Strait,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
Strides,0.3515619933605194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Striker,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Strings,0.3655000030994415,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Strip,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SubClunn,0.4008593857288361,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Surface,0.236031249165535,0,0,0,0,0.8071249723434448,0,0,0,0,0,0,0,0,0,0,0,0
Suzztain,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Swarsh,0.01809374988079071,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
Swiper,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Synth,0.3655000030994415,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tape,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Terraform,0.2751252353191376,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Thoughts,0.1084218770265579,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ThreeTone,0.5600000023841858,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Thymestratch,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tongue,0.3019687533378601,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Touch,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Transmute,0.2127812504768372,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tromper,0.3901406228542328,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tronic,0.3210156261920929,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tuning Fork,0.3048593997955322,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UnderWater,0.2639999985694885,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Unicornu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Untuned,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Up,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Vaan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Villa,0.725640594959259,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
VintageWave,0.5080000162124634,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Wait,0.0977800264954567,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Wave,0.5906093716621399,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Waver,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Waverer,0.1909687668085098,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Waverest,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Whammy,0.2984531223773956,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Willow Mallet,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Wind,0.3655000030994415,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Wing,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Wisstly,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Wooden,0.5839999914169312,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Wooden Shack,0.2281093746423721,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Woodsprite,0.5622968673706055,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Wormhole,0.3655000030994415,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Xyloh,0.7319999933242798,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Yellow Nylon,0.3152656257152557,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Yuunisun,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Zap,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Zeeth,0.2573276162147522,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Zipi,0.2070781290531158,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
